,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,in_playlist,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature,track_href,type,uri,valence
677,0.986,https://api.spotify.com/v1/audio-analysis/5Jxv7KoYizZe91nA4PpaDY,Amy Yeager,0.532,174413,0.053200000000000004,5Jxv7KoYizZe91nA4PpaDY,0,0.9580000000000001,5,0.0786,-22.605,1,Christmas Peace,60,0.09050000000000001,170.01,3,https://api.spotify.com/v1/tracks/5Jxv7KoYizZe91nA4PpaDY,audio_features,spotify:track:5Jxv7KoYizZe91nA4PpaDY,0.51
678,0.989,https://api.spotify.com/v1/audio-analysis/3JWJdn9hTC9IumZx6bUoQM,John Bladh,0.419,148125,0.013800000000000002,3JWJdn9hTC9IumZx6bUoQM,0,0.964,7,0.113,-28.214,1,See Amidst The Winter's Snow,60,0.042,62.939,5,https://api.spotify.com/v1/tracks/3JWJdn9hTC9IumZx6bUoQM,audio_features,spotify:track:3JWJdn9hTC9IumZx6bUoQM,0.273
679,0.988,https://api.spotify.com/v1/audio-analysis/6s762qoRM0crwCOU63DLd6,Brad Jacobsen,0.424,234573,0.151,6s762qoRM0crwCOU63DLd6,0,0.889,7,0.091,-22.12,1,The Wassail Song (Here We Come A-Caroling),60,0.048600000000000004,124.059,4,https://api.spotify.com/v1/tracks/6s762qoRM0crwCOU63DLd6,audio_features,spotify:track:6s762qoRM0crwCOU63DLd6,0.40800000000000003
680,0.993,https://api.spotify.com/v1/audio-analysis/4F3LK04xkjQSBn0kD4wUK5,Half Giant,0.403,240000,0.0444,4F3LK04xkjQSBn0kD4wUK5,0,0.901,4,0.34700000000000003,-23.981,0,O Come O Come Emmanuel (Piano Version),61,0.0506,172.988,4,https://api.spotify.com/v1/tracks/4F3LK04xkjQSBn0kD4wUK5,audio_features,spotify:track:4F3LK04xkjQSBn0kD4wUK5,0.22
681,0.9380000000000001,https://api.spotify.com/v1/audio-analysis/6aPvFohVtmfvhXwApum5MP,Mason Embry Trio,0.538,217627,0.33,6aPvFohVtmfvhXwApum5MP,0,0.878,5,0.116,-18.962,1,O Christmas Tree,22,0.044,131.716,4,https://api.spotify.com/v1/tracks/6aPvFohVtmfvhXwApum5MP,audio_features,spotify:track:6aPvFohVtmfvhXwApum5MP,0.294
682,0.992,https://api.spotify.com/v1/audio-analysis/7ubJ40WEvyuzjmiFsH6RQa,Leyton Lake,0.379,215642,0.029500000000000002,7ubJ40WEvyuzjmiFsH6RQa,0,0.9460000000000001,11,0.11,-25.436,1,Holly Jolly Christmas,60,0.0512,163.392,4,https://api.spotify.com/v1/tracks/7ubJ40WEvyuzjmiFsH6RQa,audio_features,spotify:track:7ubJ40WEvyuzjmiFsH6RQa,0.358
683,0.995,https://api.spotify.com/v1/audio-analysis/0RcE3ty89FWkfv84lZewEH,Manny Heights,0.522,128000,0.0252,0RcE3ty89FWkfv84lZewEH,0,0.9570000000000001,2,0.107,-25.639,1,I Heard The Bells On Christmas Day,60,0.060500000000000005,74.332,4,https://api.spotify.com/v1/tracks/0RcE3ty89FWkfv84lZewEH,audio_features,spotify:track:0RcE3ty89FWkfv84lZewEH,0.305
684,0.994,https://api.spotify.com/v1/audio-analysis/25vdlTYdZPJssQbXU8qUsg,Chris Beard,0.579,122000,0.0333,25vdlTYdZPJssQbXU8qUsg,0,0.9430000000000001,5,0.156,-25.935,1,Good King Wenceslas,60,0.055600000000000004,105.882,4,https://api.spotify.com/v1/tracks/25vdlTYdZPJssQbXU8qUsg,audio_features,spotify:track:25vdlTYdZPJssQbXU8qUsg,0.657
685,0.991,https://api.spotify.com/v1/audio-analysis/6EEMkhOLESfrmQPoC20J09,Emelie Wand,0.34700000000000003,151979,0.0658,6EEMkhOLESfrmQPoC20J09,0,0.928,4,0.10200000000000001,-21.989,0,My Favorite Things,60,0.050300000000000004,178.477,4,https://api.spotify.com/v1/tracks/6EEMkhOLESfrmQPoC20J09,audio_features,spotify:track:6EEMkhOLESfrmQPoC20J09,0.133
686,0.995,https://api.spotify.com/v1/audio-analysis/2vwIMdSn7LSjFk5YleHKqF,Ivan Clarke,0.47000000000000003,188000,0.008960000000000001,2vwIMdSn7LSjFk5YleHKqF,0,0.931,5,0.0779,-32.707,1,Do You Want To Build A Snowman?,64,0.05,82.372,4,https://api.spotify.com/v1/tracks/2vwIMdSn7LSjFk5YleHKqF,audio_features,spotify:track:2vwIMdSn7LSjFk5YleHKqF,0.152
687,0.992,https://api.spotify.com/v1/audio-analysis/0YrtmukmxadUiL71QmYavc,David Osborne,0.395,112773,0.15,0YrtmukmxadUiL71QmYavc,0,0.931,7,0.0942,-17.72,1,The Holly and the Ivy,60,0.0446,75.464,1,https://api.spotify.com/v1/tracks/0YrtmukmxadUiL71QmYavc,audio_features,spotify:track:0YrtmukmxadUiL71QmYavc,0.353
688,0.994,https://api.spotify.com/v1/audio-analysis/4E42u4CFeuIyFdaEWN7Wty,Brandon Mills,0.393,239450,0.0627,4E42u4CFeuIyFdaEWN7Wty,0,0.9550000000000001,2,0.136,-21.103,1,Jingle Bells,60,0.049300000000000004,73.409,3,https://api.spotify.com/v1/tracks/4E42u4CFeuIyFdaEWN7Wty,audio_features,spotify:track:4E42u4CFeuIyFdaEWN7Wty,0.401
689,0.995,https://api.spotify.com/v1/audio-analysis/1RNzv8ufhQVyQIt6wYH2UY,Sasha Cohn,0.46,108211,0.11900000000000001,1RNzv8ufhQVyQIt6wYH2UY,0,0.9420000000000001,7,0.125,-25.353,0,Carol Of The Bells,61,0.0618,127.605,3,https://api.spotify.com/v1/tracks/1RNzv8ufhQVyQIt6wYH2UY,audio_features,spotify:track:1RNzv8ufhQVyQIt6wYH2UY,0.321
690,0.993,https://api.spotify.com/v1/audio-analysis/42paNhAcBQ5RSabNzOYSUX,Davide Ambrosia,0.327,202419,0.0446,42paNhAcBQ5RSabNzOYSUX,0,0.928,0,0.111,-20.283,0,Bella Notte,60,0.044,174.118,3,https://api.spotify.com/v1/tracks/42paNhAcBQ5RSabNzOYSUX,audio_features,spotify:track:42paNhAcBQ5RSabNzOYSUX,0.133
691,0.991,https://api.spotify.com/v1/audio-analysis/1CRpttW8EKGeCeuUg5yuo7,Rhett Week,0.489,168000,0.0585,1CRpttW8EKGeCeuUg5yuo7,0,0.9520000000000001,3,0.109,-18.813,1,Little Drummer Boy,60,0.059000000000000004,136.99,4,https://api.spotify.com/v1/tracks/1CRpttW8EKGeCeuUg5yuo7,audio_features,spotify:track:1CRpttW8EKGeCeuUg5yuo7,0.269
692,0.994,https://api.spotify.com/v1/audio-analysis/0wPujtWCbSrEy5eylY7SAn,Kevin Duncan,0.386,158748,0.126,0wPujtWCbSrEy5eylY7SAn,0,0.921,7,0.131,-19.312,1,I Wish It Could Be Christmas Everyday,60,0.048600000000000004,131.767,4,https://api.spotify.com/v1/tracks/0wPujtWCbSrEy5eylY7SAn,audio_features,spotify:track:0wPujtWCbSrEy5eylY7SAn,0.267
693,0.99,https://api.spotify.com/v1/audio-analysis/7JlChhx7Srvi2bOveY2HOI,Ivan Clarke,0.368,213500,0.0145,7JlChhx7Srvi2bOveY2HOI,0,0.9380000000000001,8,0.1,-25.912,1,A Baby Changes Everything,60,0.0562,103.702,4,https://api.spotify.com/v1/tracks/7JlChhx7Srvi2bOveY2HOI,audio_features,spotify:track:7JlChhx7Srvi2bOveY2HOI,0.20600000000000002
694,0.992,https://api.spotify.com/v1/audio-analysis/7adF8nbrf6PWrdK7RPVjyF,Isabella Ivanova,0.389,198000,0.0471,7adF8nbrf6PWrdK7RPVjyF,0,0.9530000000000001,3,0.124,-21.994,1,As Time Goes By,62,0.0446,109.486,4,https://api.spotify.com/v1/tracks/7adF8nbrf6PWrdK7RPVjyF,audio_features,spotify:track:7adF8nbrf6PWrdK7RPVjyF,0.123
695,0.993,https://api.spotify.com/v1/audio-analysis/41CPQaDqKmmg9ZHb4GRnEm,Hugo Gorka,0.271,195148,0.0146,41CPQaDqKmmg9ZHb4GRnEm,0,0.933,7,0.115,-22.347,1,Amazing Grace,60,0.0441,76.515,4,https://api.spotify.com/v1/tracks/41CPQaDqKmmg9ZHb4GRnEm,audio_features,spotify:track:41CPQaDqKmmg9ZHb4GRnEm,0.214
696,0.995,https://api.spotify.com/v1/audio-analysis/2DU5BBascxQF2g1zcL3peJ,Rhett Week,0.398,185452,0.0115,2DU5BBascxQF2g1zcL3peJ,0,0.9580000000000001,6,0.09530000000000001,-20.633,1,Happy Xmas (War Is Over),60,0.049600000000000005,68.663,4,https://api.spotify.com/v1/tracks/2DU5BBascxQF2g1zcL3peJ,audio_features,spotify:track:2DU5BBascxQF2g1zcL3peJ,0.28600000000000003
697,0.994,https://api.spotify.com/v1/audio-analysis/0FeaaPUwvzyrJPsj15hcsG,Jules Amaro,0.363,226609,0.00572,0FeaaPUwvzyrJPsj15hcsG,0,0.9530000000000001,4,0.0887,-27.956,1,"Lo, How A Rose E'er Blooming",59,0.0494,83.899,4,https://api.spotify.com/v1/tracks/0FeaaPUwvzyrJPsj15hcsG,audio_features,spotify:track:0FeaaPUwvzyrJPsj15hcsG,0.371
698,0.994,https://api.spotify.com/v1/audio-analysis/5Pbi5dc3jkvGN5ava2RwIx,Josie O'Connor,0.651,152200,0.042800000000000005,5Pbi5dc3jkvGN5ava2RwIx,0,0.965,7,0.113,-21.645,1,Santa Lucia,59,0.0945,139.736,3,https://api.spotify.com/v1/tracks/5Pbi5dc3jkvGN5ava2RwIx,audio_features,spotify:track:5Pbi5dc3jkvGN5ava2RwIx,0.41500000000000004
699,0.995,https://api.spotify.com/v1/audio-analysis/4PzC5QA9SkhDMO7MCItZXx,Jules Amaro,0.509,172034,0.0178,4PzC5QA9SkhDMO7MCItZXx,0,0.964,7,0.108,-28.277,1,Once In Royal Davids City,60,0.0562,117.468,4,https://api.spotify.com/v1/tracks/4PzC5QA9SkhDMO7MCItZXx,audio_features,spotify:track:4PzC5QA9SkhDMO7MCItZXx,0.341
700,0.996,https://api.spotify.com/v1/audio-analysis/2BA9lxm5WcM1Ek98E70gav,Pernilla Mayer,0.741,136286,0.0076,2BA9lxm5WcM1Ek98E70gav,0,0.964,9,0.151,-28.167,0,Free From Boundaries,61,0.10200000000000001,70.063,3,https://api.spotify.com/v1/tracks/2BA9lxm5WcM1Ek98E70gav,audio_features,spotify:track:2BA9lxm5WcM1Ek98E70gav,0.146
701,0.974,https://api.spotify.com/v1/audio-analysis/1lBevqmOrXknP3Kaisdbn3,John Manson,0.492,159238,0.0881,1lBevqmOrXknP3Kaisdbn3,0,0.9520000000000001,0,0.108,-17.456,1,Go Tell It On The Mountain,59,0.0414,94.559,4,https://api.spotify.com/v1/tracks/1lBevqmOrXknP3Kaisdbn3,audio_features,spotify:track:1lBevqmOrXknP3Kaisdbn3,0.46900000000000003
702,0.994,https://api.spotify.com/v1/audio-analysis/43bSKCMWHIuBsUVmQcDX1J,Claude Debussy,0.242,257000,0.00898,43bSKCMWHIuBsUVmQcDX1J,0,0.909,7,0.0814,-31.811,0,"Rêverie, L. 68: Rêverie",61,0.0424,68.88,5,https://api.spotify.com/v1/tracks/43bSKCMWHIuBsUVmQcDX1J,audio_features,spotify:track:43bSKCMWHIuBsUVmQcDX1J,0.054900000000000004
703,0.982,https://api.spotify.com/v1/audio-analysis/2YarjDYjBJuH63dUIh9OWv,Wolfgang Amadeus Mozart,0.194,433800,0.0324,2YarjDYjBJuH63dUIh9OWv,0,0.961,5,0.0916,-28.215,1,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",65,0.038200000000000005,144.13,4,https://api.spotify.com/v1/tracks/2YarjDYjBJuH63dUIh9OWv,audio_features,spotify:track:2YarjDYjBJuH63dUIh9OWv,0.0596
704,0.89,https://api.spotify.com/v1/audio-analysis/17i5jLpzndlQhbS4SrTd0B,Johann Sebastian Bach,0.275,152280,0.157,17i5jLpzndlQhbS4SrTd0B,0,0.842,7,0.186,-18.752,1,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",68,0.0636,73.289,4,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,audio_features,spotify:track:17i5jLpzndlQhbS4SrTd0B,0.304
705,0.995,https://api.spotify.com/v1/audio-analysis/4q8f3Ls32PcXE8Ks4V1ufx,Frédéric Chopin,0.398,348333,0.0029300000000000003,4q8f3Ls32PcXE8Ks4V1ufx,0,0.922,1,0.0897,-29.481,1,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""",62,0.0666,130.464,4,https://api.spotify.com/v1/tracks/4q8f3Ls32PcXE8Ks4V1ufx,audio_features,spotify:track:4q8f3Ls32PcXE8Ks4V1ufx,0.0804
706,0.964,https://api.spotify.com/v1/audio-analysis/6lnttZF0hDaVyVZBEgpJ3I,Ludwig van Beethoven,0.364,822307,0.189,6lnttZF0hDaVyVZBEgpJ3I,0,0.8200000000000001,2,0.07690000000000001,-22.125,0,Beethoven : Symphony No.9 in D minor Op.125 : II Molto vivace,61,0.0425,111.408,4,https://api.spotify.com/v1/tracks/6lnttZF0hDaVyVZBEgpJ3I,audio_features,spotify:track:6lnttZF0hDaVyVZBEgpJ3I,0.28300000000000003
707,0.987,https://api.spotify.com/v1/audio-analysis/1M2RkUUJ9wXRsW3jN1MCHS,Franz Schubert,0.343,497773,0.020900000000000002,1M2RkUUJ9wXRsW3jN1MCHS,0,0.922,8,0.126,-27.015,1,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",15,0.0398,125.242,3,https://api.spotify.com/v1/tracks/1M2RkUUJ9wXRsW3jN1MCHS,audio_features,spotify:track:1M2RkUUJ9wXRsW3jN1MCHS,0.0393
708,0.527,https://api.spotify.com/v1/audio-analysis/12wHScGeETTpp7Rjek9MCJ,Johann Pachelbel,0.332,316267,0.218,12wHScGeETTpp7Rjek9MCJ,0,0.23800000000000002,1,0.223,-15.772,1,Canon & Gigue,56,0.0392,124.63,4,https://api.spotify.com/v1/tracks/12wHScGeETTpp7Rjek9MCJ,audio_features,spotify:track:12wHScGeETTpp7Rjek9MCJ,0.538
709,0.992,https://api.spotify.com/v1/audio-analysis/5bi8ryL6gy6a1BRXOf43y9,Philip Glass,0.23500000000000001,295560,0.166,5bi8ryL6gy6a1BRXOf43y9,0,0.87,5,0.101,-19.632,1,Etude No. 2,58,0.0347,101.182,4,https://api.spotify.com/v1/tracks/5bi8ryL6gy6a1BRXOf43y9,audio_features,spotify:track:5bi8ryL6gy6a1BRXOf43y9,0.0356
710,0.902,https://api.spotify.com/v1/audio-analysis/2kAgCRZPG3YQR2VMqRvLmb,Ralph Vaughan Williams,0.0811,935360,0.0122,2kAgCRZPG3YQR2VMqRvLmb,0,0.308,4,0.0648,-32.654,0,The Lark Ascending,55,0.0511,74.554,4,https://api.spotify.com/v1/tracks/2kAgCRZPG3YQR2VMqRvLmb,audio_features,spotify:track:2kAgCRZPG3YQR2VMqRvLmb,0.038400000000000004
711,0.837,https://api.spotify.com/v1/audio-analysis/3qwVqJyXKNiPZLz9VBMd6r,Antonio Vivaldi,0.333,153573,0.465,3qwVqJyXKNiPZLz9VBMd6r,0,0.797,7,0.291,-18.452,1,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",59,0.046200000000000005,169.952,3,https://api.spotify.com/v1/tracks/3qwVqJyXKNiPZLz9VBMd6r,audio_features,spotify:track:3qwVqJyXKNiPZLz9VBMd6r,0.641
712,0.872,https://api.spotify.com/v1/audio-analysis/2XCE5GUZvDvoHc5Llo0iek,Richard Wagner,0.0821,853347,0.128,2XCE5GUZvDvoHc5Llo0iek,0,0.889,4,0.107,-16.584,1,Tannhäuser: Overture,12,0.0346,78.015,4,https://api.spotify.com/v1/tracks/2XCE5GUZvDvoHc5Llo0iek,audio_features,spotify:track:2XCE5GUZvDvoHc5Llo0iek,0.0427
713,0.995,https://api.spotify.com/v1/audio-analysis/50VVlZROGaROAwNqAMxA6B,Robert Schumann,0.453,186200,0.007150000000000001,50VVlZROGaROAwNqAMxA6B,0,0.931,5,0.06470000000000001,-33.859,1,"Kinderszenen, Op. 15: VII. Träumerei",16,0.0709,135.407,3,https://api.spotify.com/v1/tracks/50VVlZROGaROAwNqAMxA6B,audio_features,spotify:track:50VVlZROGaROAwNqAMxA6B,0.257
714,0.917,https://api.spotify.com/v1/audio-analysis/2mPd1593fOWtbSGqA0VVcS,Felix Mendelssohn,0.278,730667,0.151,2mPd1593fOWtbSGqA0VVcS,0,0.122,4,0.273,-19.607,0,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",12,0.042,99.212,4,https://api.spotify.com/v1/tracks/2mPd1593fOWtbSGqA0VVcS,audio_features,spotify:track:2mPd1593fOWtbSGqA0VVcS,0.167
715,0.994,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,Maurice Ravel,0.491,346587,0.0176,3MRQn2RYo2VLYMoStnLRxu,0,0.927,4,0.0985,-26.911,0,"Ravel: Pavane pour une infante défunte, M. 19",58,0.0644,125.793,3,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,audio_features,spotify:track:3MRQn2RYo2VLYMoStnLRxu,0.0901
716,0.988,https://api.spotify.com/v1/audio-analysis/4JGyMnPJjO9ArabchJtwGB,Richard Strauss,0.134,326200,0.08610000000000001,4JGyMnPJjO9ArabchJtwGB,0,0.20400000000000001,2,0.0761,-22.517,1,Vier letzte Lieder: 2. September,10,0.0441,153.035,4,https://api.spotify.com/v1/tracks/4JGyMnPJjO9ArabchJtwGB,audio_features,spotify:track:4JGyMnPJjO9ArabchJtwGB,0.035500000000000004
717,0.976,https://api.spotify.com/v1/audio-analysis/7dMKKLuDqwGxPN29dmale9,Pyotr Ilyich Tchaikovsky,0.265,1240600,0.169,7dMKKLuDqwGxPN29dmale9,0,0.871,10,0.0903,-16.814,0,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: Allegro non troppo e molto maestoso",54,0.036000000000000004,81.013,4,https://api.spotify.com/v1/tracks/7dMKKLuDqwGxPN29dmale9,audio_features,spotify:track:7dMKKLuDqwGxPN29dmale9,0.039900000000000005
718,0.964,https://api.spotify.com/v1/audio-analysis/1jkymffjn9YGUfZxj6zx39,Gabriel Fauré,0.183,183293,0.0303,1jkymffjn9YGUfZxj6zx39,0,0.925,10,0.108,-27.999,1,"Requiem in D Minor, Op. 48: IV. Pie Jesu (Ed. Marc Rigaudière)",21,0.0448,69.003,4,https://api.spotify.com/v1/tracks/1jkymffjn9YGUfZxj6zx39,audio_features,spotify:track:1jkymffjn9YGUfZxj6zx39,0.0422
719,0.921,https://api.spotify.com/v1/audio-analysis/1ovOMQRYp2O2IbgtuhKbrA,Antonín Dvořák,0.23900000000000002,711000,0.134,1ovOMQRYp2O2IbgtuhKbrA,0,0.802,4,0.115,-16.519,0,"Symphony No.9 In E Minor, Op.95, B.178 - ""From The New World"": 4. Allegro con fuoco",47,0.035,141.53,4,https://api.spotify.com/v1/tracks/1ovOMQRYp2O2IbgtuhKbrA,audio_features,spotify:track:1ovOMQRYp2O2IbgtuhKbrA,0.11800000000000001
720,0.976,https://api.spotify.com/v1/audio-analysis/5uVTvL2iGw42HhdM2R8Nhk,Sergei Rachmaninoff,0.233,902880,0.168,5uVTvL2iGw42HhdM2R8Nhk,0,0.9,10,0.105,-21.091,1,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro",51,0.0341,69.013,4,https://api.spotify.com/v1/tracks/5uVTvL2iGw42HhdM2R8Nhk,audio_features,spotify:track:5uVTvL2iGw42HhdM2R8Nhk,0.0635
721,0.979,https://api.spotify.com/v1/audio-analysis/1CqzAHY4fRx2ErgIcexbfu,Modest Mussorgsky,0.513,334973,0.147,1CqzAHY4fRx2ErgIcexbfu,0,0.907,3,0.1,-16.76,1,Pictures at an Exhibition: Pictures at an Exhibition: X. The great gate of Kiev,47,0.0845,139.409,4,https://api.spotify.com/v1/tracks/1CqzAHY4fRx2ErgIcexbfu,audio_features,spotify:track:1CqzAHY4fRx2ErgIcexbfu,0.126
722,0.9440000000000001,https://api.spotify.com/v1/audio-analysis/5pjDwtMPly0cNMbuGXhUOI,Edward Elgar,0.148,478573,0.0722,5pjDwtMPly0cNMbuGXhUOI,0,0.148,4,0.115,-25.217,0,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",50,0.0427,87.882,4,https://api.spotify.com/v1/tracks/5pjDwtMPly0cNMbuGXhUOI,audio_features,spotify:track:5pjDwtMPly0cNMbuGXhUOI,0.046700000000000005
723,0.996,https://api.spotify.com/v1/audio-analysis/49UFcP1xlcuxwkrCgDhxos,Erik Satie,0.425,190560,0.00472,49UFcP1xlcuxwkrCgDhxos,0,0.9530000000000001,7,0.0985,-37.89,1,3 Gymnopédies: No.1,21,0.047900000000000005,81.93,3,https://api.spotify.com/v1/tracks/49UFcP1xlcuxwkrCgDhxos,audio_features,spotify:track:49UFcP1xlcuxwkrCgDhxos,0.484
724,0.839,https://api.spotify.com/v1/audio-analysis/1FDMJ0sheMse5ELss1p7s0,Gustav Mahler,0.074,659000,0.0114,1FDMJ0sheMse5ELss1p7s0,0,0.883,5,0.122,-32.866,1,Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam),49,0.0438,79.556,1,https://api.spotify.com/v1/tracks/1FDMJ0sheMse5ELss1p7s0,audio_features,spotify:track:1FDMJ0sheMse5ELss1p7s0,0.0339
725,0.927,https://api.spotify.com/v1/audio-analysis/0mcgXc8P5GyGtP9aY7zir6,Astor Piazzolla,0.367,273562,0.316,0mcgXc8P5GyGtP9aY7zir6,0,0.779,9,0.113,-14.49,0,Piazzolla: Libertango,48,0.0429,149.089,4,https://api.spotify.com/v1/tracks/0mcgXc8P5GyGtP9aY7zir6,audio_features,spotify:track:0mcgXc8P5GyGtP9aY7zir6,0.242
726,0.994,https://api.spotify.com/v1/audio-analysis/4QCewnAXjBDejsS8713Bt9,Franz Liszt,0.222,161360,0.0119,4QCewnAXjBDejsS8713Bt9,0,0.925,8,0.10200000000000001,-32.855,1,"Années de pèlerinage, 1ère année ""Suisse"", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)",50,0.0357,72.774,3,https://api.spotify.com/v1/tracks/4QCewnAXjBDejsS8713Bt9,audio_features,spotify:track:4QCewnAXjBDejsS8713Bt9,0.14
727,0.808,https://api.spotify.com/v1/audio-analysis/27NuoejNilotHbMBZgbkoU,Sergei Prokofiev,0.201,306500,0.06280000000000001,27NuoejNilotHbMBZgbkoU,0,0.785,0,0.423,-20.923000000000002,1,"Romeo And Juliet, Op.64 / Act 1: Dance of the Knights",9,0.0396,78.221,3,https://api.spotify.com/v1/tracks/27NuoejNilotHbMBZgbkoU,audio_features,spotify:track:27NuoejNilotHbMBZgbkoU,0.113
728,0.976,https://api.spotify.com/v1/audio-analysis/5I5CZ3uWpdMYzOH2ihikcR,Maurice Ravel,0.128,561500,0.0159,5I5CZ3uWpdMYzOH2ihikcR,0,0.9490000000000001,4,0.0874,-34.595,1,"Piano Concerto in G Major, M. 83: 2. Adagio assai",8,0.039900000000000005,74.524,4,https://api.spotify.com/v1/tracks/5I5CZ3uWpdMYzOH2ihikcR,audio_features,spotify:track:5I5CZ3uWpdMYzOH2ihikcR,0.0373
729,0.991,https://api.spotify.com/v1/audio-analysis/12edUqCUDcO7Msb4X42Q2z,Béla Bartók,0.319,276400,0.158,12edUqCUDcO7Msb4X42Q2z,0,0.882,2,0.164,-21.696,1,"Roman nepi tancok (Romanian Folk Dances), BB 68: Romanian Folk Dances, Sz 56",49,0.0585,81.164,4,https://api.spotify.com/v1/tracks/12edUqCUDcO7Msb4X42Q2z,audio_features,spotify:track:12edUqCUDcO7Msb4X42Q2z,0.163
730,0.984,https://api.spotify.com/v1/audio-analysis/67TCAXIe154ZGDNaWceqxC,Franz Joseph Haydn,0.159,462627,0.040100000000000004,67TCAXIe154ZGDNaWceqxC,0,0.76,7,0.156,-27.516,1,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile",50,0.0446,106.239,4,https://api.spotify.com/v1/tracks/67TCAXIe154ZGDNaWceqxC,audio_features,spotify:track:67TCAXIe154ZGDNaWceqxC,0.106
731,0.984,https://api.spotify.com/v1/audio-analysis/5sSNo5SWNWhC4pFsH5ta2C,Manuel de Falla,0.229,616227,0.056900000000000006,5sSNo5SWNWhC4pFsH5ta2C,0,0.847,6,0.09820000000000001,-20.726,1,Noches en los jardines de España: I. En el Generalife. Allegretto tranquillo e misterioso,46,0.041600000000000005,129.258,4,https://api.spotify.com/v1/tracks/5sSNo5SWNWhC4pFsH5ta2C,audio_features,spotify:track:5sSNo5SWNWhC4pFsH5ta2C,0.0358
732,0.984,https://api.spotify.com/v1/audio-analysis/5v07dgrljCUVD2wCMpOPHL,Isaac Albéniz,0.376,277160,0.0726,5v07dgrljCUVD2wCMpOPHL,0,0.907,7,0.115,-27.63,1,"Suite española, Op.47: Sevilla (Sevillanas)",8,0.0425,115.503,3,https://api.spotify.com/v1/tracks/5v07dgrljCUVD2wCMpOPHL,audio_features,spotify:track:5v07dgrljCUVD2wCMpOPHL,0.228
733,0.906,https://api.spotify.com/v1/audio-analysis/4dGkPPLnIdVgogqpyaAjbc,Gioachino Rossini,0.322,425000,0.14,4dGkPPLnIdVgogqpyaAjbc,0,0.759,4,0.125,-20.747,1,Il barbiere di Siviglia: Overture (Sinfonia),7,0.0489,92.122,4,https://api.spotify.com/v1/tracks/4dGkPPLnIdVgogqpyaAjbc,audio_features,spotify:track:4dGkPPLnIdVgogqpyaAjbc,0.28500000000000003
734,0.9380000000000001,https://api.spotify.com/v1/audio-analysis/5epUHeVCnfDyAZHKgsI39k,Arvo Pärt,0.322,688413,0.0458,5epUHeVCnfDyAZHKgsI39k,0,0.00046199999999999995,2,0.0494,-23.372,1,Fratres,7,0.0539,155.221,3,https://api.spotify.com/v1/tracks/5epUHeVCnfDyAZHKgsI39k,audio_features,spotify:track:5epUHeVCnfDyAZHKgsI39k,0.037
735,0.975,https://api.spotify.com/v1/audio-analysis/0dzl6bBvsIAfHLlTbBObTW,Johann Strauss II,0.233,707173,0.0252,0dzl6bBvsIAfHLlTbBObTW,0,0.604,2,0.14300000000000002,-24.824,1,"An der schönen blauen Donau, Op.314",9,0.0346,94.736,4,https://api.spotify.com/v1/tracks/0dzl6bBvsIAfHLlTbBObTW,audio_features,spotify:track:0dzl6bBvsIAfHLlTbBObTW,0.0936
736,0.979,https://api.spotify.com/v1/audio-analysis/1XuE3xSCh6D7Ut6CbAdBDA,Claudio Monteverdi,0.184,437160,0.157,1XuE3xSCh6D7Ut6CbAdBDA,0,0.000423,9,0.167,-17.417,0,Psalmus 109. dixit dominus,6,0.044,170.643,5,https://api.spotify.com/v1/tracks/1XuE3xSCh6D7Ut6CbAdBDA,audio_features,spotify:track:1XuE3xSCh6D7Ut6CbAdBDA,0.0805
737,0.99,https://api.spotify.com/v1/audio-analysis/64gNY91aF5i2tOdjHn60hL,Camille Saint-Saëns,0.2,153133,0.0128,64gNY91aF5i2tOdjHn60hL,0,0.73,7,0.10300000000000001,-35.392,1,"Le carnaval des animaux, R. 125 (Arr. for 2 Pianos & Orchestra): XIII. Le cygne",51,0.0446,77.847,3,https://api.spotify.com/v1/tracks/64gNY91aF5i2tOdjHn60hL,audio_features,spotify:track:64gNY91aF5i2tOdjHn60hL,0.0572
